ŒJã•s‰Â(~j,ˆË—Š“ú,•i–ÚƒR[ƒh,•i–¼,“ü–Ú,—\’è”—Ê(‡s),”[Šú,ƒ`ƒPƒbƒg‚m‚n
,2024-03-26,25137221830,RG Ï-¶ÞØÝ (S),15.0,4500,20240427,
,2024-03-26,25142321000,ÌßÚÐ±ÑÏ-¶ÞØÝPV,15.0,9000,20240422,
,2024-03-26,25151521830,ºÞ-ÙÄÞÀ¸ÄT*(S),10.0,3500,20240416,
,2024-03-26,25153221830,±ÛÏ°ÃÞÌÙ°Ù(S),10.0,4500,20240430,
,2024-03-26,25154521850,¿¼´Ù10K(M),10.0,10000,20240425,
,2024-03-26,25220721830,MFP(S),15.0,4500,20240422,
,2024-03-26,25220721830,MFP(S),15.0,4500,20240424,
,2024-03-26,25220721830,MFP(S),15.0,4500,20240430,
,2024-03-26,25231021870,ÌÛ²ÃÞPV(Õ³´Ý)(H),15.0,4500,20240424,
,2024-03-26,25234621010,ºÞ-ÙÄÞÀ¸Ä A (1),15.0,4500,20240422,
,2024-03-26,25258721830,ÎßÜÛºÞ-ÙÄÞ(S),15.0,4500,20240422,
,2024-03-26,25258921830,±ÛÏ-ÃÞHTR-J(S),15.0,5000,20240424,
,2024-03-26,25269721000,EXPÏ-¶ÞØÝ,20.0,18000,20240415,
,2024-03-26,25279522830,F-ADM(S),10.0,10000,20240427,
,2024-03-26,25283621850,EZÏ-¶ÞØÝ(M),10.0,20000,20240427,
,2024-03-26,25285921830,ƒGƒXƒ^ƒuƒŒ,15.0,10000,20240422,
,2024-03-26,25285921830,ƒGƒXƒ^ƒuƒŒ,15.0,10000,20240430,
,2024-03-26,25291921830,KCÏ°¶ÞØÝ|‡U,10.0,5000,20240422,
,2024-03-26,25293221830,YBÏ°¶ÞØÝ-SP,15.0,10000,20240422,
,2024-03-26,25293221830,YBÏ°¶ÞØÝ-SP,15.0,10000,20240427,
,2024-03-26,25293521830,ƒtƒFƒŠ[ƒ`ƒF,10.0,4500,20240418,
,2024-03-26,25294621830,MNÏ°¶ÞØÝ,10.0,4500,20240424,
,2024-03-26,25299421040,ÎßÜÛBA*(4),10.0,14400,20240422,
,2024-03-26,25299421040,ÎßÜÛBA*(4),10.0,9600,20240430,
,2024-03-26,25300721000,Èµ¼­°M-A*,10.0,9600,20240430,
,2024-03-26,25350821850,ÊÞÀ-ØÂÁÄ¶ÁADF(M),15.0,4500,20240424,
,2024-03-26,25800221850,MB-ƒ\ƒVƒGƒ‹,10.0,10000,20240430,
,2024-03-26,25137522830,Û-ÚÙ ½À- (S),15.0,6000,20240506,
,2024-03-26,25154121000,Ìß×½ÞÏDX,15.0,6000,20240506,
,2024-03-26,25263021000,¿¼´ÙC,10.0,5000,20240415,
,2024-03-26,25263021000,¿¼´ÙC,10.0,5000,20240427,
2024-04-01 00:00:00,2024-03-26,25244422870,²Ä³IK-NT(H),15.0,12700,20240401,
2024-04-02 00:00:00,2024-03-26,25222122050,ÆÕ-¼Ö-Ä (ÀÞÝ) 5,15.0,5000,20240402,
2024-04-09 00:00:00,2024-03-26,348657ZT,ƒAƒfƒJƒ‹[ƒuN-TL,15.0,3000,20240409,
2024-04-09 00:00:00,2024-03-26,348664‚y‚w,ƒAƒfƒJƒ‹|ƒu‚e|3i‚gC‚gj,16.0,5000,20240409,
,2024-03-26,25565911000,ƒtƒ@ƒ‰ƒ“ƒh[ƒ‹-LBC,15.0,3000,20240419,
,2024-03-26,25566711000,AK–ûŽ‰,16.0,8000,20240412,
,2024-03-26,25729311040,KNÕ¼,16.0,4000,20240412,
,2024-03-26,25800221850,MB-ƒ\ƒVƒGƒ‹,10.0,5000,20240507,
,2024-03-26,25279022000,Ì×²µ²Ù-R(15k’ij,15.0,6000,20240410,
,2024-03-26,25274621000,CO¼Ö-ÄÆÝ¸Þ-DX,18.0,12700,20240416,
2024-04-13 00:00:00,2024-03-26,25120028830,ÌßÚÐ±Ñ¼Ö-Ä-CF(S),15.0,12700,20240413,
2024-04-11 00:00:00,2024-03-26,25120028870,ÌßÚÐ±Ñ¼Ö-Ä-CF(H),15.0,12700,20240411,
2024-04-01 00:00:00,2024-03-26,25800811000,MB-McÌ×²µ²Ù,16.0,12200,20240401,
,2024-03-26,25801511000,MB-Ú¶Þ°ÁªSC,15.0,5000,20240410,
,2024-03-26,25284221040,Ø½Êß-Ù(ÚÝÆÕ³)(4),10.0,4900,20240429,
,2024-03-27,25222522040,ÊßÈØ-¼Ö-ÄST-2-TL(35),20.0,7500,20240404,
,2024-03-27,25222123040,ÆÕ-¼Ö-Ä 20·Û 4,20.0,5000,20240404,
,2024-03-27,25125622030,ÏÙÆ¼ÛAT-2-TL(32),20.0,2500,20240404,
,2024-03-27,26631211000,¸×³Ý×-ÄÞ#300(A)*,15.0,6100,20240410,
,2024-03-27,26631211000,¸×³Ý×-ÄÞ#300(A)*,15.0,6100,20240412,
,2024-03-27,26631211000,¸×³Ý×-ÄÞ#300(A)*,15.0,6100,20240420,
,2024-03-27,25331021000,‚r‚oƒ}[ƒKƒŠƒ“‚s‚j,15.0,4500,20240420,
,2024-03-27,25265021830,WMÏ-¶ÞØÝ(S),15.0,13500,20240430,
2024-04-11 00:00:00,2024-03-27,25120028830,ÌßÚÐ±Ñ¼Ö-Ä-CF(S),15.0,12700,20240411,
2024-04-04 00:00:00,2024-03-27,25120028870,ÌßÚÐ±Ñ¼Ö-Ä-CF(H),15.0,12700,20240404,
,2024-03-27,25282821000,Ø½µ²Ù,15.0,12700,20240412,
,2024-03-27,25217621380,»ÝÄÞ¼Ö-ÄNT (38ßC),15.0,12700,20240417,
,2024-03-27,25714911000,ƒnƒCƒtƒF[ƒhSP-2,15.0,6000,20240419,
,2024-03-27,25299421050,ÎßÜÛBA*(5),10.0,14400,20240422,
,2024-03-27,25299421050,ÎßÜÛBA*(5),10.0,9600,20240430,
,2024-03-29,25805621000,ƒNƒŒƒ}ƒ`ƒXCP-R,15.0,4500,20240430,
,2024-03-29,25222122040,ÆÕ-¼Ö-Ä (ÀÞÝ) 4,15.0,4000,20240408,
,2024-03-29,25270421830,MB¼Ö-ÄN(S),15.0,6000,20240506,
,2024-03-29,25717711830,Ó-¾ÞÙHB-L (S),15.0,5000,20240416,
,2024-03-29,25325211000,ƒOƒ‰ƒVƒ…[SPO(CS),15.0,4000,20240419,
,2024-03-29,25329921850,SRƒƒƒ“ƒNƒŠ[ƒ€,10.0,10000,20240422,
,2024-04-01,25175621830,±ÛÏ-ÃÞÏ²ÙÄÞ¼-Ä(S),15.0,4800,20240513,
,2024-04-01,25175621850,±ÛÏ-ÃÞÏ²ÙÄÞ¼-Ä(M),15.0,9600,20240513,
,2024-04-01,25176921810,P¼-ÄDB-R 650 (SS),10.4,4800,20240513,
,2024-04-01,25177422830,±ÛÏ-ÃÞ½×²½(S),10.0,4800,20240430,
,2024-04-01,25178021000,OL2000SN-A,15.0,4800,20240511,
,2024-04-01,25184323850,µØÝËß±AN¼-Ä1.7K(M),13.6,9600,20240511,
,2024-04-01,25219823810,µØÝËß±2000SNA1X15 SS,15.0,4800,20240511,
,2024-04-01,25285621830,µØÝËß±ÒÛ°¼°ÄPV-EF,15.0,4800,20240511,
,2024-04-01,25287921850,µØÝËß±ME¼°Ä1.4‚‹,14.0,4800,20240513,
,2024-04-01,25294421850,CTƒ}ƒCƒ‹ƒhƒV[ƒg,15.0,4800,20240513,
,2024-04-01,25294521830,CT¼°ÄL5-ADF,15.0,4800,20240430,
,2024-04-01,25308121830,µØÝËß±YU¼°Äi1.4‚‹j,14.0,4800,20240511,
,2024-04-01,25803401830,MBƒIƒŠƒ“ƒsƒAƒV[ƒgL,497.25,9000,20240513,
,2024-04-02,25327921000,ƒVƒ…ƒgƒŠ[ƒ€,10.0,4000,20240430,
,2024-04-02,25119621830,ÌÛ²ÃÞÌßÚÐ±Ñ PV(S),15.0,18000,20240504,
,2024-04-02,25119621830,ÌÛ²ÃÞÌßÚÐ±Ñ PV(S),15.0,18000,20240509,
,2024-04-02,25263121810,ROY-DX(SS),15.0,18000,20240504,
,2024-04-02,25263121810,ROY-DX(SS),15.0,18000,20240507,
,2024-04-02,25329421830,ƒWƒFƒlƒ‹[*,10.0,4500,20240430,
,2024-04-02,25329421830,ƒWƒFƒlƒ‹[*,10.0,4500,20240507,
,2024-04-02,25299421040,ÎßÜÛBA*(4),10.0,14400,20240422,
2024-04-11 00:00:00,2024-04-02,25286621830,EZ¼®°ÄÆÝ¸Þ,15.0,12700,20240411,
,2024-04-02,25212711000,Ó-¾ÞÙ¿ÌÄ-TL,15.0,6000,20240416,
,2024-04-02,25710722000,FP¼Ö-ÄLT2(15K),15.0,12700,20240425,
,2024-04-02,25118721830,ÌßÚÐ±Ñ¼Ö-ÄPV-ADF (S),15.0,6000,20240426,
,2024-04-02,25120028830,ÌßÚÐ±Ñ¼Ö-Ä-CF(S),15.0,12700,20240425,
,2024-04-02,25120028830,ÌßÚÐ±Ñ¼Ö-Ä-CF(S),15.0,12700,20240425,
2024-04-05 00:00:00,2024-04-02,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240405,
2024-04-09 00:00:00,2024-04-02,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,25400,20240409,
,2024-04-02,25224021000,AB¼Ö-Ä(PM),15.0,12700,20240413,
2024-04-10 00:00:00,2024-04-02,25244422870,²Ä³IK-NT(H),15.0,12700,20240410,
,2024-04-02,25747711000,STBµ²Ù-T,15.0,3000,20240411,
,2024-04-02,24151111880,ÍÂÄ41ßC ±µº³Å¼,16.0,12700,20240413,
,2024-04-02,25222123040,ÆÕ-¼Ö-Ä 20·Û 4,20.0,5000,20240426,
,2024-04-02,25230924890,Á´½À-2000 10K (HH),10.0,6000,20240413,
,2024-04-02,25230924890,Á´½À-2000 10K (HH),10.0,6000,20240426,
,2024-04-02,25716121870,¼Þ´ÐÆNTR(H),15.0,10000,20240424,
,2024-04-02,25761221000,Ì±ÝÄÑ950N**,15.0,10000,20240413,
,2024-04-02,25308522830,‚k‚sƒVƒ‡[ƒgƒjƒ“ƒO,19.2,12700,20240425,
,2024-04-02,25318821000,ƒA[ƒlƒXƒg,15.0,28500,20240424,
,2024-04-02,25329521850,ƒ}[ƒKƒŠƒ“CF,15.0,4500,20240429,
,2024-04-03,25222522040,ÊßÈØ-¼Ö-ÄST-2-TL(35),20.0,7500,20240411,
,2024-04-03,25222522060,ÊßÈØ-¼Ö-ÄST-2-TL(38),20.0,5000,20240411,
,2024-04-03,25222123040,ÆÕ-¼Ö-Ä 20·Û 4,20.0,5000,20240411,
,2024-04-03,25125622060,ÏÙÆ¼ÛAT-2-TL(38),20.0,2500,20240411,
,2024-04-03,25285921830,ƒGƒXƒ^ƒuƒŒ,15.0,10000,20240507,
,2024-04-03,25285921830,ƒGƒXƒ^ƒuƒŒ,15.0,10000,20240513,
,2024-04-03,25119621870,ÌÛ²ÃÞÌßÚÐ±Ñ PV(H),15.0,9000,20240430,
,2024-04-03,25119621870,ÌÛ²ÃÞÌßÚÐ±Ñ PV(H),15.0,9000,20240513,
,2024-04-03,25255421830,ÊÂº³ÊÞÀ-ØÂÁFN*(S),15.0,3500,20240511,
2024-04-08 00:00:00,2024-04-03,25318621030,ƒŠƒXƒp[ƒ‹SP,12.0,5200,20240408,
2024-04-18 00:00:00,2024-04-03,25318621040,ƒŠƒXƒp[ƒ‹SP,12.0,5200,20240418,
,2024-04-03,25278021870,Ê²DXÌ±ÂÄ(H),15.0,12700,20240415,
,2024-04-03,25244822000,Ê²ÒÛ°¼®°ÄLT-2(DIR),15.0,12700,20240415,
,2024-04-03,25274621000,CO¼Ö-ÄÆÝ¸Þ-DX,18.0,12700,20240430,
,2024-04-03,25716121870,¼Þ´ÐÆNTR(H),15.0,10000,20240424,
,2024-04-03,25138421830,IS¼Ö-ÄÆÝ¸Þ(S),15.0,5000,20240426,
,2024-04-03,25105621000,ÊßÈØ-PV(12),15.0,6000,20240425,
,2024-04-03,25117722830,ÌßÚÐ±Ñ¼Ö-Ä-ADF (S),15.0,6000,20240510,
,2024-04-03,25118721830,ÌßÚÐ±Ñ¼Ö-ÄPV-ADF (S),15.0,6000,20240430,
,2024-04-03,25120028830,ÌßÚÐ±Ñ¼Ö-Ä-CF(S),15.0,38100,20240430,
,2024-04-03,25120028830,ÌßÚÐ±Ñ¼Ö-Ä-CF(S),15.0,25400,20240506,
,2024-04-03,25120028830,ÌßÚÐ±Ñ¼Ö-Ä-CF(S),15.0,25400,20240509,
,2024-04-03,25120028830,ÌßÚÐ±Ñ¼Ö-Ä-CF(S),15.0,25400,20240513,
,2024-04-03,25120028870,ÌßÚÐ±Ñ¼Ö-Ä-CF(H),15.0,12700,20240430,
,2024-04-03,25126221000,½Ã²Ô-SA,15.0,12700,20240430,
,2024-04-03,25130921830,¼Ö-ÄÆÝ¸ÞAM DIR(S),15.0,6000,20240507,
,2024-04-03,25132325830,ÌßÚÐ±Ñ¼Ö-ÄCF 10K(S),10.0,12700,20240422,
,2024-04-03,25132325830,ÌßÚÐ±Ñ¼Ö-ÄCF 10K(S),10.0,12700,20240430,
,2024-04-03,25132325830,ÌßÚÐ±Ñ¼Ö-ÄCF 10K(S),10.0,12700,20240510,
,2024-04-03,25134723850,IK¼Ö-Ä(M),15.0,12700,20240426,
,2024-04-03,25134723850,IK¼Ö-Ä(M),15.0,12700,20240513,
,2024-04-03,25152321830,PSV(S),15.0,6000,20240507,
,2024-04-03,25212222850,Á´½À-88-TL(M),15.0,6000,20240430,
,2024-04-03,25212521030,¼Ö°ÄÆÝ¸ÞFJP DIR(3),15.0,6000,20240508,
,2024-04-03,25217621360,»ÝÄÞ¼Ö-ÄNT (36ßC),15.0,12700,20240422,
,2024-04-03,25217621380,»ÝÄÞ¼Ö-ÄNT (38ßC),15.0,12700,20240513,
,2024-04-03,25217722000,Áª½À°LPV-TL2(18K),18.0,12700,20240430,
,2024-04-03,25217922850,AP-1 (M),18.8,4000,20240430,
,2024-04-03,25223325020,±ÒØ¶°ÅDX-TL,10.0,4000,20240430,
,2024-04-03,25224021000,AB¼Ö-Ä(PM),15.0,12700,20240506,
,2024-04-03,25224321040,PV¼Ö-Ä(B) (4),15.0,12700,20240430,
,2024-04-03,25224321040,PV¼Ö-Ä(B) (4),15.0,12700,20240510,
,2024-04-03,25224621030,±Ù½À-¼Ö-ÄÆÝ¸Þ (3),15.0,5000,20240426,
,2024-04-03,25225621850,PV¼Ö-ÄEG(M),15.0,12700,20240430,
,2024-04-03,25226125020,±ÒØ¶°ÅDX*(15K),15.0,12700,20240430,
,2024-04-03,25226125020,±ÒØ¶°ÅDX*(15K),15.0,12700,20240513,
,2024-04-03,25230924830,Á´½À-2000 10K (S),10.0,6000,20240430,
,2024-04-03,25230924850,Á´½À-2000 10K (M),10.0,6000,20240430,
,2024-04-03,25230924870,Á´½À-2000 10K (H),10.0,6000,20240422,
,2024-04-03,25230924870,Á´½À-2000 10K (H),10.0,6000,20240430,
,2024-04-03,25230924870,Á´½À-2000 10K (H),10.0,6000,20240511,
,2024-04-03,25230924890,Á´½À-2000 10K (HH),10.0,6000,20240511,
,2024-04-03,25232924850,NC¼Ö-Ä(DIR)(M),15.0,12700,20240425,
,2024-04-03,25232924850,NC¼Ö-Ä(DIR)(M),15.0,12700,20240504,
,2024-04-03,25232924850,NC¼Ö-Ä(DIR)(M),15.0,12700,20240513,
,2024-04-03,25244422870,²Ä³IK-NT(H),15.0,12700,20240425,
,2024-04-03,25244422870,²Ä³IK-NT(H),15.0,12700,20240430,
,2024-04-03,25244422870,²Ä³IK-NT(H),15.0,12700,20240509,
,2024-04-03,25244422870,²Ä³IK-NT(H),15.0,12700,20240513,
,2024-04-03,25245322870,²Ä³CC-NT,15.0,12700,20240430,
,2024-04-03,25249621000,¸¯·°¼®°ÄÆÝ¸Þ,15.0,25400,20240430,
,2024-04-03,25249621000,¸¯·°¼®°ÄÆÝ¸Þ,15.0,25400,20240507,
,2024-04-03,25249621000,¸¯·°¼®°ÄÆÝ¸Þ,15.0,25400,20240513,
,2024-04-03,25262121040,MT¼Ö-ÄPV(4),15.0,6000,20240424,
,2024-04-03,25262121050,MT¼Ö-ÄPV(5),15.0,12700,20240513,
,2024-04-03,25278021870,Ê²DXÌ±ÂÄ(H),15.0,12700,20240513,
,2024-04-03,25284921870,Áª½À°‚d‚e,10.0,6000,20240513,
,2024-04-03,25286621830,EZ¼®°ÄÆÝ¸Þ,15.0,12700,20240425,
,2024-04-03,25286621830,EZ¼®°ÄÆÝ¸Þ,15.0,12700,20240509,
,2024-04-03,25294121810,½Ã²Ô°½Íß¼¬Ù,15.0,12700,20240513,
,2024-04-03,25299021000,¼®°ÄÆÝ¸ÞLO-T2,15.0,12700,20240509,
,2024-04-03,25306521830,ƒŠƒXƒtƒŒ[ƒeSP|‡U,10.0,12700,20240422,
,2024-04-03,25318821000,ƒA[ƒlƒXƒg,15.0,28500,20240508,
,2024-04-03,25352121000,ƒAƒNƒVƒAR,10.0,4000,20240415,
,2024-04-03,25710721000,FP¼Ö-ÄLT2,15.0,12700,20240509,
,2024-04-03,25710721000,FP¼Ö-ÄLT2,15.0,12700,20240515,
,2024-04-03,25711121380,Ó-¾ÞÙBU(38ßC),15.0,12700,20240513,
,2024-04-03,25716121870,¼Þ´ÐÆNTR(H),15.0,10000,20240508,
,2024-04-03,25719121850,»ÝÄÞ¸Ø-ÑMTR(½ÄÚÂÁ)M,15.0,12700,20240520,
,2024-04-03,25719121870,»ÝÄÞ¸Ø-ÑMTR(½ÄÚÂÁ)H,15.0,12700,20240508,
,2024-04-03,25800421830,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240422,
,2024-04-03,25800421830,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240513,
,2024-04-03,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240425,
,2024-04-03,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240430,
,2024-04-03,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240506,
,2024-04-03,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240507,
,2024-04-03,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240511,
,2024-04-03,26611121000,¸×³Ý×-ÄÞ#100K(ÀÞÝ),15.0,12700,20240509,
,2024-04-03,26632521020,¸×³Ý ×-ÄÞ#300(ÀÞÝ),15.0,6000,20240425,
,2024-04-03,25326521000,ƒpƒlƒŠ[PV(F),15.0,12700,20240430,
,2024-04-03,25326521000,ƒpƒlƒŠ[PV(F),15.0,12700,20240504,
,2024-04-03,25326521000,ƒpƒlƒŠ[PV(F),15.0,12700,20240511,
,2024-04-03,25326521000,ƒpƒlƒŠ[PV(F),15.0,12700,20240513,
,2024-04-03,25326721000,‚l‚bƒVƒ‡[ƒgi‚ej,15.0,24000,20240430,
,2024-04-03,25326721000,‚l‚bƒVƒ‡[ƒgi‚ej,15.0,24000,20240513,
,2024-04-03,25329221830,‚x‚jƒVƒ‡[ƒgƒjƒ“ƒO,15.0,12700,20240506,
,2024-04-03,25566421000,‚e‚bƒVƒ‡[ƒgƒjƒ“ƒO,15.0,12700,20240430,
,2024-04-03,25566421000,‚e‚bƒVƒ‡[ƒgƒjƒ“ƒO,15.0,12700,20240511,
,2024-04-03,25710021000,RMB-FP¼®°ÄLT2i15‚‹j,15.0,12700,20240425,
,2024-04-03,25804821000,MB»ÝÄÞ¼®°ÄDX-TL(H),15.0,12700,20240430,
,2024-04-03,25804821000,MB»ÝÄÞ¼®°ÄDX-TL(H),15.0,12700,20240507,
,2024-04-03,25804821000,MB»ÝÄÞ¼®°ÄDX-TL(H),15.0,25400,20240513,
,2024-04-03,26713812000,±³ÄÊÞÂ¸¼Ö-ÄÆÝ¸Þ,15.0,6100,20240415,
,2024-04-03,25272711000,Ì×²µ²Ù-MK,15.0,18300,20240425,
,2024-04-03,25320311000,±ÒØ¶°ÅSP,15.0,12200,20240426,
,2024-04-03,25320311000,±ÒØ¶°ÅSP,15.0,12200,20240509,
,2024-04-03,25555511000,SBµ²ÙZ,16.0,6100,20240513,
,2024-04-03,25747111000,SBµ²ÙR,16.0,18300,20240507,
,2024-04-03,25747111000,SBµ²ÙR,16.0,12200,20240513,
,2024-04-03,25800311000,MB-±ÒØ¶°ÅDX-TL,16.0,18300,20240430,
,2024-04-03,25800311000,MB-±ÒØ¶°ÅDX-TL,16.0,12200,20240513,
,2024-04-03,26611111000,¸×³Ý×-ÄÞ #100K,15.0,12200,20240420,
,2024-04-03,26611111000,¸×³Ý×-ÄÞ #100K,15.0,12200,20240430,
,2024-04-03,26611111000,¸×³Ý×-ÄÞ #100K,15.0,12200,20240509,
,2024-04-03,26611311000,ºÞ-ÙÄÞ¸×³Ý DX,15.0,6100,20240422,
,2024-04-03,26631111050,¸×³Ý×-ÄÞ*300,15.0,12200,20240426,
,2024-04-03,26631111060,¸×³Ý×-ÄÞ*300,15.0,12200,20240507,
,2024-04-03,26631211000,¸×³Ý×-ÄÞ#300(A)*,15.0,6100,20240426,
,2024-04-03,26631211000,¸×³Ý×-ÄÞ#300(A)*,15.0,6100,20240508,
,2024-04-03,26631411000,ºÞ-ÙÄÞØÝ¸Þ *300,15.0,6100,20240513,
,2024-04-03,26632913000,¸×³Ý×-ÄÞ(NF),15.0,12200,20240430,
2024-04-13 00:00:00,2024-04-03,25230924830,Á´½À-2000 10K (S),10.0,6000,20240413,
2024-04-11 00:00:00,2024-04-03,25230924850,Á´½À-2000 10K (M),10.0,6000,20240411,
,2024-04-03,25113522040,ÛØ±ÝCSK (4),15.0,5000,20240422,
2024-04-10 00:00:00,2024-04-04,25232924850,NC¼Ö-Ä(DIR)(M),15.0,12700,20240410,
,2024-04-04,25328611850,MS-2,15.0,5000,20240426,
,2024-04-04,25316821000,Û°Ù²ÝÌÞÛ¯¸KB,10.0,4500,20240507,
,2024-04-04,25124621030,ÛØ±Ý-TL(3),10.0,13500,20240508,
,2024-04-04,25124621030,ÛØ±Ý-TL(3),10.0,13500,20240513,
,2024-04-04,25325521850,Èµ¸Ø°Ð°Î²¯ÌßLN,10.0,3500,20240504,
,2024-04-04,25303921830,ƒŠƒXƒXƒvƒŒƒbƒhY,10.0,4500,20240430,
,2024-04-04,25217621380,»ÝÄÞ¼Ö-ÄNT (38ßC),15.0,12700,20240422,
,2024-04-05,25275621830,´ÚÊÞ-Ù(S),15.0,4800,20240507,
,2024-04-05,25124521060,¼ÞÔÈÂÄ (6),10.0,4500,20240425,
,2024-04-05,25124521060,¼ÞÔÈÂÄ (6),10.0,4500,20240506,
,2024-04-05,25124521060,¼ÞÔÈÂÄ (6),10.0,4500,20240513,
,2024-04-05,25283521830,¼Þ´ÈÙ-(S),10.0,3500,20240506,
,2024-04-05,25315921000,ƒNƒŒƒ}ƒ`ƒX,10.0,9000,20240506,
,2024-04-05,25352421000,ƒR[ƒeƒBƒ“ƒOƒtƒ@ƒbƒg,10.0,5000,20240507,
,2024-04-05,25352421000,ƒR[ƒeƒBƒ“ƒOƒtƒ@ƒbƒg,10.0,5000,20240513,
,2024-04-05,25330021850,ƒzƒƒCƒgƒNƒŠ[ƒ€24,10.0,4000,20240515,
,2024-04-05,25294521830,CT¼°ÄL5-ADF,15.0,4800,20240422,
,2024-04-05,25294521830,CT¼°ÄL5-ADF,15.0,4800,20240513,
2024-04-15 00:00:00,2024-04-05,25244422870,²Ä³IK-NT(H),15.0,12700,20240415,
2024-04-20 00:00:00,2024-04-05,25120028830,ÌßÚÐ±Ñ¼Ö-Ä-CF(S),15.0,12700,20240420,
,2024-04-05,25214611020,Ò»²±,16.0,12100,20240430,
,2024-04-08,25800811000,MB-McÌ×²µ²Ù,16.0,73200,20240424,
,2024-04-08,25800811000,MB-McÌ×²µ²Ù,16.0,73200,20240425,
,2024-04-08,25800811000,MB-McÌ×²µ²Ù,16.0,73200,20240426,
,2024-04-08,25800811000,MB-McÌ×²µ²Ù,16.0,146400,20240430,
,2024-04-08,25800811000,MB-McÌ×²µ²Ù,16.0,73200,20240506,
,2024-04-08,25800811000,MB-McÌ×²µ²Ù,16.0,73200,20240508,
,2024-04-08,25800811000,MB-McÌ×²µ²Ù,16.0,73200,20240509,
,2024-04-08,25800811000,MB-McÌ×²µ²Ù,16.0,146400,20240513,
,2024-04-09,25127222850,ÌßÚÐ±Ñ½À-DX(12.5K)M,12.5,6000,20240514,
,2024-04-09,25137522830,Û-ÚÙ ½À- (S),15.0,12000,20240509,
,2024-04-09,25154121000,Ìß×½ÞÏDX,15.0,18000,20240509,
,2024-04-09,25249822000,R-FP,15.0,4500,20240506,
,2024-04-09,25249822000,R-FP,15.0,9000,20240513,
,2024-04-09,25293324030,Æ­°YCS@½ÄÚ¯Á750K,12.5,9000,20240513,
,2024-04-09,25293324030,Æ­°YCS@½ÄÚ¯Á750K,12.5,9000,20240520,
,2024-04-09,25293327030,Æ­°YCS@½ÄÚ¯Á720K,12.0,9000,20240518,
,2024-04-09,25303821850,´ÚÊÞ°ÙÚ°ÁªCP,12.0,4900,20240506,
,2024-04-09,25303921830,ƒŠƒXƒXƒvƒŒƒbƒhY,10.0,4500,20240506,
,2024-04-09,25305321000,LAGÏ°¶ÞØÝ,15.0,4500,20240509,
,2024-04-09,25305321000,LAGÏ°¶ÞØÝ,15.0,4500,20240513,
,2024-04-09,25308221830,ƒvƒ‰ƒYƒ}NFC,15.0,6000,20240509,
,2024-04-09,25308821830,F-ADM-SP(S),10.0,20000,20240506,
,2024-04-09,25308821830,F-ADM-SP(S),10.0,20000,20240513,
,2024-04-09,25310821810,ƒTƒ‹ƒrƒAƒS[ƒ‹ƒhMF10.5‚‹,10.5,4500,20240430,
,2024-04-09,25310821810,ƒTƒ‹ƒrƒAƒS[ƒ‹ƒhMF10.5‚‹,10.5,4500,20240513,
,2024-04-09,25310921830,ƒfƒBƒAƒ\ƒtƒgPC-EF,10.0,12000,20240513,
,2024-04-09,25313021830,ƒIƒŠƒrƒA,10.0,4500,20240513,
,2024-04-09,25314921830,ÃÞ¨±¿ÌÄ-‡U,10.0,12000,20240506,
,2024-04-09,25316821000,Û°Ù²ÝÌÞÛ¯¸KB,10.0,4500,20240511,
,2024-04-09,25318921850,ƒtƒƒCƒfP-BF,15.0,10000,20240506,
,2024-04-09,25318921850,ƒtƒƒCƒfP-BF,15.0,5000,20240511,
,2024-04-09,25318921850,ƒtƒƒCƒfP-BF,15.0,15000,20240513,
,2024-04-09,25319821810,BPÏ-¶ÞØÝA-3,15.0,10000,20240507,
,2024-04-09,25319821810,BPÏ-¶ÞØÝA-3,15.0,10000,20240513,
,2024-04-09,25324221850,ƒNƒŠ[ƒ~ƒ\ƒtƒgY,10.0,4500,20240508,
,2024-04-09,25324221850,ƒNƒŠ[ƒ~ƒ\ƒtƒgY,10.0,4500,20240513,
,2024-04-09,25325721000,CNCƒ}[ƒKƒŠƒ“,15.0,18000,20240507,
,2024-04-09,25326621830,×ÝÃÞ¨CPÏ°¶ÞØÝ-F,10.0,20000,20240510,
,2024-04-09,25326621830,×ÝÃÞ¨CPÏ°¶ÞØÝ-F,10.0,20000,20240515,
,2024-04-09,25328921830,D-BFI,15.0,4500,20240425,
,2024-04-09,25328921830,D-BFI,15.0,4500,20240509,
,2024-04-09,25330221000,Ø½»¸»¸Ï°¶ÞØÝCF,15.0,10000,20240513,
,2024-04-09,25352921000,ƒfƒŠƒvƒ‰ƒ“ƒcƒRƒNƒAƒbƒv,10.0,5000,20240506,
,2024-04-09,25398622000,ƒsƒAƒ`ƒF,10.0,4500,20240513,
